dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12
-0.005152227,1.006173859,-0.49504188,0.04063358,1.324736185,0.810985394,0.606829068,1.097249385,1.012088208,1.22325793,0.943721626,1.343140447
-1.184538753,0.08859273,0.06499448,1.47693666,-1.399036194,0.569167306,0.971067541,0.697970407,1.191930223,0.943701017,0.713229581,0.668210236
1.397021961,0.167260965,1.07878191,0.41494207,-0.499869808,0.889763836,0.550593837,0.980906278,0.810039612,1.078547975,0.730500783,1.067629661
-1.30235248,1.140751919,0.898933118,0.606260417,0.531133935,1.380109161,0.996095737,0.636459234,1.238610955,1.200849189,0.996398793,1.093424181
-1.123948839,1.43824226,1.450296652,1.476080797,-0.040902828,1.133890448,1.029414524,1.149751346,0.666869729,1.161554992,1.034081417,0.506242809
0.732094485,0.485423526,-1.044090354,-0.395329979,-0.153348871,2.046082807,0.688952837,1.609221184,0.980811333,0.84672799,1.213073878,0.662592413
0.325281436,-0.480139917,0.134135197,-0.472456424,1.353150903,-0.096193135,0.446022904,0.705270977,0.700883327,0.901724086,1.003071757,0.861115259
-0.009906418,-0.091236632,0.982309704,1.040150155,-0.080822041,0.868770682,0.78319964,0.824565376,0.891906826,1.230201481,0.687165765,0.893793592
-1.67301285,0.649853034,-0.302615764,-1.071856941,0.675875729,1.051649217,1.285875327,1.101909321,1.165814035,1.345480242,1.633627654,0.839989075
-1.318974799,0.777793223,0.42766363,1.614236872,-1.216960236,-0.612617588,0.552940231,1.132121249,1.57444637,1.082966597,1.039341283,0.561234192
1.130544319,-1.964309849,0.659480258,1.737481175,-0.175942036,2.047597778,1.0805659,1.257939562,0.790335181,1.119183538,0.954869401,0.801455544
-0.006505609,-1.137895872,-0.584188831,0.996073197,0.326998452,1.007137949,0.830049295,1.045058084,0.731769239,0.659173154,0.763944112,0.763475883
-1.131548603,0.050206882,-1.277254557,-0.947493429,0.554108275,-1.417910771,1.000319245,0.861844875,1.074563758,0.769638771,0.717704392,0.949971841
0.784702912,1.647050665,-0.902042636,-1.337464215,0.125357918,1.684185306,1.11146008,1.066260801,0.749675249,1.269732391,1.602775006,0.962156982
0.722586103,-0.034530264,1.122042371,-0.124844283,1.402495484,0.87125956,0.671042034,1.250794326,1.338305986,1.193905638,0.752639323,0.777718255
-1.442323512,0.525971426,0.018520584,-0.87362585,1.242853286,1.102761422,1.004151687,0.482914293,0.974086806,1.056928273,1.174370683,1.203723442
-0.921878346,-1.130840766,0.541585141,-1.166561497,-0.372488713,0.536306885,1.058275162,0.814313514,1.365829631,1.025287767,0.935164529,0.651752384
-0.795146173,-0.878298285,1.704641891,0.824571376,0.993080995,-0.557898309,0.910687016,1.035349882,0.475377077,1.173074978,1.027879484,1.250565024
0.441082437,1.660174679,-1.667034399,1.158061771,0.297925345,-0.969284837,0.731891836,0.930811951,0.858440571,1.101351232,1.062814415,1.117082344
-0.735527917,1.003746297,-0.335441192,1.091929879,-1.49879611,0.394801461,0.899580754,0.676767693,0.779779238,0.93368021,0.943878637,1.203248698
-1.328240267,1.402663279,-1.254864158,-0.624800078,0.069498743,-0.964307077,1.649800948,0.593976136,0.802533162,1.110977523,1.248479841,1.233711551
1.508936326,-1.458561861,1.758164615,1.363929795,-1.676086616,-0.366507089,1.358613523,0.694320122,0.727390475,0.814456249,0.618002452,0.660535179
1.584482859,1.168668902,1.339243046,-0.399411789,-0.34348491,-1.095063425,1.485318767,1.534118523,0.828180196,0.960349765,1.148071351,0.966034072
0.218086564,-1.455717057,0.178915991,-0.439900704,1.670078951,1.617310195,1.404681046,0.759248584,0.641144501,0.812010224,1.003464285,0.529900975
1.699381603,-0.333613691,-0.997478249,0.945248091,-1.581112156,-0.043818453,0.365463397,1.067348121,0.642004615,1.309184399,0.745102799,1.150156297
-0.312543677,-1.264091254,-0.525655909,-0.972774313,-0.812708911,-0.43554644,0.876742524,0.834195912,1.695096906,0.78297355,0.849358058,1.106321441
1.339971665,1.470255753,-0.43498862,0.901006545,0.839052441,0.151432335,1.051783473,1.141829454,1.349331083,0.731922654,0.753816907,1.481607957
1.384563898,-0.607055979,-0.006392188,0.959995272,1.392446376,1.800188729,0.926642491,1.106491595,0.925998614,0.999880675,1.076003334,0.717109049
-1.582075923,1.414725236,0.36916526,-1.155665701,-0.518789853,-0.483231927,1.004620967,0.811905879,0.996918924,1.108768211,0.74855704,1.045633109
-0.202121507,0.120075197,0.694620745,0.059429654,0.306934888,-0.44510518,1.292445229,0.296594458,1.050793336,0.92271255,1.012178393,0.894268339
-1.56538073,-0.529904972,-0.499222803,-1.340393902,1.490858322,0.168169148,0.979358129,0.787596537,0.879787036,1.086517277,1.062892921,1.116211976
0.942875213,-1.202378033,-0.020939036,-0.466103285,0.847680812,0.621073068,0.782182869,1.369700395,1.26464895,1.099536439,1.215743064,0.574843571
0.69433857,-1.671918154,-0.346498178,1.326008471,-1.619219064,0.003145619,0.934229164,1.316654774,0.849057511,1.309184399,0.834206503,0.865625346
-0.917540581,1.769263321,0.384161299,-0.788895393,1.118140403,0.840779803,0.812294919,0.50372868,0.615497467,1.263025552,0.92409526,0.940635173
-0.323995379,-1.68798559,-0.006357636,-1.20723146,-0.818842329,0.097218047,1.100197393,1.065950137,0.624411374,1.442532177,0.865137655,0.854468819
0.087710667,0.514440498,-0.050447368,1.286902107,-0.89646302,-0.836328172,0.816596638,0.686087566,0.986284787,1.15303336,0.715192217,0.840938566
-1.575892003,1.032763269,0.36992543,0.565639831,-1.020517517,1.039529454,1.013380835,0.835283232,1.061896627,0.850515383,0.692268621,0.662829785
0.848797743,-0.136032768,0.595176973,1.026917193,-1.358964514,1.449942071,0.839825934,0.646400432,1.285135301,0.840731285,1.137865643,1.405806884
0.018202305,0.727231625,1.450953161,-0.965729902,0.504139955,-0.913230941,0.989838687,1.048786035,1.095441072,1.300899476,0.929512138,0.831839273
